Year,Offence Division,Offence Subdivision,Offence Subgroup,Incidents Recorded,"PSA Rate per 100,000 population","LGA Rate per 100,000 population",Local Government Area,Police Service Area,Police Region
2022,B Property and deception offences,B10 Arson,B12 Cause a bushfire,1,0.359184893,0.363192258,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B10 Arson,B19 Other fire related offences,4,1.436739572,1.452769031,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B20 Property damage,B21 Criminal damage,1351,485.258790425,490.672740229,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B20 Property damage,B22 Graffiti,140,50.285885018,50.846916086,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B20 Property damage,B29 Other property damage offences,4,1.436739572,1.452769031,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,193,69.322684346,70.096105747,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,4,1.436739572,1.452769031,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,777,279.086661851,282.200384277,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,360,129.306561475,130.749212792,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,383,137.567814014,139.102634721,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,1943,697.896247074,705.682556821,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B40 Theft,B43 Steal from a retail store,637,228.800776833,231.353468191,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,179,64.294095845,65.011414138,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,150,53.877733948,54.478838663,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B40 Theft,B49 Other theft,1253,450.058670913,455.079898969,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,63,22.628648258,22.881112239,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,529,190.00880839,192.128704353,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B50 Deception,B54 State false information,17,6.106143181,6.174268382,Greater Geelong,Geelong,4 Western
2022,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,2,0.718369786,0.726384516,Greater Geelong,Geelong,4 Western
2022,C Drug offences,C10 Drug dealing and trafficking,C11 Drug dealing,1,0.359184893,0.363192258,Greater Geelong,Geelong,4 Western
2022,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,73,26.220497188,26.513034816,Greater Geelong,Geelong,4 Western
2022,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,31,11.134731683,11.25895999,Greater Geelong,Geelong,4 Western
2022,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,11,3.951033823,3.995114835,Greater Geelong,Geelong,4 Western
2022,C Drug offences,C30 Drug use and possession,C31 Drug use,2,0.718369786,0.726384516,Greater Geelong,Geelong,4 Western
2022,C Drug offences,C30 Drug use and possession,C32 Drug possession,272,97.698290892,98.78829411,Greater Geelong,Geelong,4 Western
2022,C Drug offences,C90 Other drug offences,C99 Other drug offences,2,0.718369786,0.726384516,Greater Geelong,Geelong,4 Western
2022,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,85,30.530715904,30.871341909,Greater Geelong,Geelong,4 Western
2022,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,240,86.204374317,87.166141862,Greater Geelong,Geelong,4 Western
2022,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,4,1.436739572,1.452769031,Greater Geelong,Geelong,4 Western
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,35,12.571471255,12.711729021,Greater Geelong,Geelong,4 Western
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,142,51.004254804,51.573300601,Greater Geelong,Geelong,4 Western
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,115,41.306262694,41.767109642,Greater Geelong,Geelong,4 Western
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,14,5.028588502,5.084691609,Greater Geelong,Geelong,4 Western
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,15,5.387773395,5.447883866,Greater Geelong,Geelong,4 Western
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,2,0.718369786,0.726384516,Greater Geelong,Geelong,4 Western
2022,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,9,3.232664037,3.26873032,Greater Geelong,Geelong,4 Western
2022,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,3,1.077554679,1.089576773,Greater Geelong,Geelong,4 Western
2022,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,73,26.220497188,26.513034816,Greater Geelong,Geelong,4 Western
2022,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,3,1.077554679,1.089576773,Greater Geelong,Geelong,4 Western
2022,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,230,82.612525387,83.534219284,Greater Geelong,Geelong,4 Western
2022,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,21,7.542882753,7.627037413,Greater Geelong,Geelong,4 Western
2022,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,27,9.697992111,9.806190959,Greater Geelong,Geelong,4 Western
2022,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,48,17.240874863,17.433228372,Greater Geelong,Geelong,4 Western
2022,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,1134,407.315668647,411.860020296,Greater Geelong,Geelong,4 Western
2022,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,113,40.587892908,41.040725126,Greater Geelong,Geelong,4 Western
2022,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,619,222.335448759,224.816007551,Greater Geelong,Geelong,4 Western
2022,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,59,21.191908686,21.428343208,Greater Geelong,Geelong,4 Western
2022,F Other offences,F10 Regulatory driving offences,F19 Other regulatory driving offences,1,0.359184893,0.363192258,Greater Geelong,Geelong,4 Western
2022,F Other offences,F20 Transport regulation offences,F21 Public transport,1,0.359184893,0.363192258,Greater Geelong,Geelong,4 Western
2022,F Other offences,F20 Transport regulation offences,F23 Maritime regulations offences,3,1.077554679,1.089576773,Greater Geelong,Geelong,4 Western
2022,F Other offences,F30 Other government regulatory offences,F32 Commercial regulation offences,1,0.359184893,0.363192258,Greater Geelong,Geelong,4 Western
2022,F Other offences,F30 Other government regulatory offences,F33 Liquor and tobacco licensing offences,1,0.359184893,0.363192258,Greater Geelong,Geelong,4 Western
2022,F Other offences,F30 Other government regulatory offences,F39 Other government regulatory offences,1,0.359184893,0.363192258,Greater Geelong,Geelong,4 Western
2022,F Other offences,F90 Miscellaneous offences,F91 Environmental offences,2,0.718369786,0.726384516,Greater Geelong,Geelong,4 Western
2022,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,229,82.253340494,83.171027026,Greater Geelong,Geelong,4 Western
2022,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,8,2.873479144,2.905538062,Greater Geelong,Geelong,4 Western
2022,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,2,0.718369786,65.106712138,Queenscliffe,Geelong,4 Western
2022,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,2,0.718369786,65.106712138,Queenscliffe,Geelong,4 Western
2022,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,2,0.718369786,65.106712138,Queenscliffe,Geelong,4 Western
2022,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,3,1.077554679,97.660068206,Queenscliffe,Geelong,4 Western
2022,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,5,1.795924465,162.766780344,Queenscliffe,Geelong,4 Western
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,1,0.359184893,32.553356069,Queenscliffe,Geelong,4 Western
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,1,0.359184893,32.553356069,Queenscliffe,Geelong,4 Western
2022,B Property and deception offences,B20 Property damage,B21 Criminal damage,15,5.387773395,488.300341031,Queenscliffe,Geelong,4 Western
2022,B Property and deception offences,B20 Property damage,B22 Graffiti,2,0.718369786,65.106712138,Queenscliffe,Geelong,4 Western
2022,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,12,4.310218716,390.640272825,Queenscliffe,Geelong,4 Western
2022,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,1,0.359184893,32.553356069,Queenscliffe,Geelong,4 Western
2022,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,2,0.718369786,65.106712138,Queenscliffe,Geelong,4 Western
2022,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,25,8.979622325,813.833901719,Queenscliffe,Geelong,4 Western
2022,B Property and deception offences,B40 Theft,B43 Steal from a retail store,4,1.436739572,130.213424275,Queenscliffe,Geelong,4 Western
2022,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,1,0.359184893,32.553356069,Queenscliffe,Geelong,4 Western
2022,B Property and deception offences,B40 Theft,B49 Other theft,20,7.18369786,651.067121375,Queenscliffe,Geelong,4 Western
2022,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,1,0.359184893,32.553356069,Queenscliffe,Geelong,4 Western
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,1,0.359184893,32.553356069,Queenscliffe,Geelong,4 Western
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,2,0.718369786,65.106712138,Queenscliffe,Geelong,4 Western
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,2,0.718369786,65.106712138,Queenscliffe,Geelong,4 Western
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,1,0.359184893,32.553356069,Queenscliffe,Geelong,4 Western
2022,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,1,0.359184893,32.553356069,Queenscliffe,Geelong,4 Western
2022,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,1,0.359184893,32.553356069,Queenscliffe,Geelong,4 Western
2022,F Other offences,F20 Transport regulation offences,F23 Maritime regulations offences,6,2.155109358,195.320136413,Queenscliffe,Geelong,4 Western
2022,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,5,1.795924465,162.766780344,Queenscliffe,Geelong,4 Western
2022,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,2,0.777663569,1.923129386,Bayside,Glen Eira,3 Southern Metro
2022,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,31,12.053785315,29.808505484,Bayside,Glen Eira,3 Southern Metro
2022,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,55,21.38574814,52.886058117,Bayside,Glen Eira,3 Southern Metro
2022,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",10,3.888317844,9.61564693,Bayside,Glen Eira,3 Southern Metro
2022,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,114,44.326823417,109.618375007,Bayside,Glen Eira,3 Southern Metro
2022,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,81,31.495374533,77.886740136,Bayside,Glen Eira,3 Southern Metro
2022,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,79,30.717710964,75.96361075,Bayside,Glen Eira,3 Southern Metro
2022,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,2,0.777663569,1.923129386,Bayside,Glen Eira,3 Southern Metro
